,Gene Name,Gene Symbol,Chromosome,Gene Start,Gene End,Strand,Gene Length,Chromosome Length,Gene Location,Gene Sites,Transcript Sites,Gene Regulation,Transcript Regulation,Regulation Ratio,Gene Regulation Group,Isoform Count,Transcript Abundance
15150,ENSG00000132341,RAN,12,130872037,130877678,1,5641,133275309,0.9819887755803289,2,13,0.0003545470661230278,0.002304555929799681,6.5,Predominantly Post-Transcriptional,12,9227.0
15151,ENSG00000173918,C1QTNF1,17,79022814,79049788,1,26974,83257441,0.9493001472384913,5,5,0.00018536368354711945,0.00018536368354711945,1.0,Neutral,12,78.0
15152,ENSG00000130544,ZNF557,19,7069703,7087968,1,18265,58617616,0.12076293754423585,1,24,5.474952094169176e-05,0.0013139885026006023,24.0,Predominantly Post-Transcriptional,2,280.5
15153,ENSG00000167280,ENGASE,17,79074824,79088599,1,13775,83257441,0.9498455699593266,4,30,0.0002903811252268603,0.002177858439201452,7.5,Predominantly Post-Transcriptional,10,189.0
15154,ENSG00000167414,GNG8,19,46633953,46636541,-1,2588,58617616,0.7955841636411826,2,1,0.0007727975270479134,0.0003863987635239567,0.5,Predominantly Transcriptional,1,1.5
15155,ENSG00000197013,ZNF429,19,21496682,21556270,1,59588,58617616,0.3672356105372829,1,7,1.6781902396455663e-05,0.00011747331677518963,7.0,Predominantly Post-Transcriptional,9,17.0
15156,ENSG00000167281,RBFOX3,17,79089345,79611051,-1,521706,83257441,0.9530703447875608,49,10,9.392263075371953e-05,1.91678838272897e-05,0.20408163265306123,Predominantly Transcriptional,12,63.5
15157,ENSG00000251247,ZNF345,19,36850361,36913029,1,62668,58617616,0.6291913168218919,1,9,1.5957107295589456e-05,0.0001436139656603051,9.0,Predominantly Post-Transcriptional,15,33.0
15158,ENSG00000117118,SDHB,1,17018722,17054032,-1,35310,248956422,0.06843116101660555,4,1,0.00011328235627301047,2.832058906825262e-05,0.25,Predominantly Transcriptional,8,1210.5
15159,ENSG00000053501,USE1,19,17215346,17219829,1,4483,58617616,0.29372718774506285,1,8,0.00022306491188935982,0.0017845192951148785,8.0,Predominantly Post-Transcriptional,10,147.5
15160,ENSG00000060709,RIMBP2,12,130396133,130768228,-1,372095,133275309,0.9797927424051217,8,3,2.1499885781856784e-05,8.062457168196295e-06,0.375,Predominantly Transcriptional,6,39.5
15161,ENSG00000142623,PADI1,1,17205128,17246007,1,40879,248956422,0.06919109521906609,10,2,0.0002446243792656376,4.892487585312752e-05,0.2,Predominantly Transcriptional,3,11.0
15162,ENSG00000118046,STK11,19,1177558,1228431,1,50873,58617616,0.020522746950336568,12,44,0.00023588150885538498,0.0008648988658030782,3.6666666666666665,Predominantly Post-Transcriptional,9,876.0
15163,ENSG00000173894,CBX2,17,79778148,79787983,1,9835,83257441,0.958269489690417,5,29,0.0005083884087442806,0.0029486527707168276,5.8,Predominantly Post-Transcriptional,3,1788.0
15164,ENSG00000142619,PADI3,1,17249098,17284233,1,35135,248956422,0.06935617631908286,6,1,0.0001707698875764907,2.8461647929415115e-05,0.16666666666666666,Predominantly Transcriptional,1,38.0
15165,ENSG00000133026,MYH10,17,8474207,8631376,-1,157169,83257441,0.1027270523483901,18,20,0.00011452640151683856,0.00012725155724093175,1.1111111111111112,Predominantly Post-Transcriptional,11,3074.0
15166,ENSG00000180739,S1PR5,19,10512742,10517931,-1,5189,58617616,0.17938867558175686,3,2,0.0005781460782424359,0.0003854307188282906,0.6666666666666666,Predominantly Transcriptional,4,124.0
15167,ENSG00000142871,CCN1,1,85580761,85584589,1,3828,248956422,0.34376568522502304,3,19,0.0007836990595611285,0.004963427377220481,6.333333333333333,Predominantly Post-Transcriptional,3,2753.5
15168,ENSG00000127666,TICAM1,19,4815932,4831712,-1,15780,58617616,0.0822930431015823,2,3,0.00012674271229404308,0.00019011406844106463,1.5,Predominantly Post-Transcriptional,2,78.0
15169,ENSG00000083838,ZNF446,19,58474017,58481230,1,7213,58617616,0.9976117674250007,1,13,0.00013863856924996534,0.0018023014002495495,13.0,Predominantly Post-Transcriptional,9,62.0
15170,ENSG00000118600,RXYLT1,12,63779833,63809792,1,29959,133275309,0.4786694022971652,4,15,0.000133515804933409,0.0005006842685002837,3.75,Predominantly Post-Transcriptional,8,332.5
15171,ENSG00000143512,HHIPL2,1,222522258,222548104,-1,25846,248956422,0.8938720247192499,2,2,7.73814129846011e-05,7.73814129846011e-05,1.0,Neutral,4,2.5
15172,ENSG00000143498,TAF1A,1,222557902,222589933,-1,32031,248956422,0.8940276202234301,2,2,6.243951172301833e-05,6.243951172301833e-05,1.0,Neutral,7,114.5
15173,ENSG00000255850,RXYLT1-AS1,12,63804739,63822156,-1,17417,133275309,0.4788092256458396,2,5,0.00011483033817534593,0.0002870758454383648,2.5,Predominantly Post-Transcriptional,1,0.0
15174,ENSG00000255642,PABPC1P4,12,63822021,63823895,1,1874,133275309,0.47888058545037776,1,1,0.0005336179295624333,0.0005336179295624333,1.0,Neutral,1,69.5
15175,ENSG00000256742,KDM2B-DT,12,121580792,121593504,1,12712,133275309,0.912300627267726,5,5,0.0003933291378225299,0.0003933291378225299,1.0,Neutral,1,2.0
15176,ENSG00000139714,MORN3,12,121648742,121672631,-1,23889,133275309,0.912852406142236,9,9,0.00037674243375612206,0.00037674243375612206,1.0,Neutral,3,0.5
15177,ENSG00000188735,TMEM120B,12,121712752,121783001,1,70249,133275309,0.913506615842849,14,95,0.0001992910931116457,0.0013523324175433102,6.785714285714286,Predominantly Post-Transcriptional,7,407.5
15178,ENSG00000225265,TAF1A-AS1,1,222589825,222593843,1,4018,248956422,0.89409958663368,1,1,0.00024888003982080636,0.00024888003982080636,1.0,Neutral,3,8.0
15179,ENSG00000154305,MIA3,1,222618097,222668007,1,49910,248956422,0.8943053174181624,8,70,0.00016028851933480264,0.001402524544179523,8.75,Predominantly Post-Transcriptional,12,871.5
15180,ENSG00000178980,SELENOW,19,47778677,47784686,1,6009,58617616,0.8151420129402738,2,12,0.0003328340822100183,0.00199700449326011,6.0,Predominantly Post-Transcriptional,16,1999.0
15181,ENSG00000139725,RHOF,12,121777754,121803403,-1,25649,133275309,0.9138270202772518,13,33,0.0005068423720223011,0.0012865998674412259,2.5384615384615383,Predominantly Post-Transcriptional,7,88.0
15182,ENSG00000105443,CYTH2,19,48469208,48482314,1,13106,58617616,0.826982813494155,3,23,0.0002289027926140699,0.0017549214100412026,7.666666666666667,Predominantly Post-Transcriptional,11,60.0
15183,ENSG00000212694,LINC01089,12,121795267,121803906,-1,8639,133275309,0.9138946096909818,8,13,0.0009260331056835282,0.0015048037967357332,1.625,Predominantly Post-Transcriptional,12,42.0
15184,ENSG00000188227,ZNF793,19,37506939,37548762,1,41823,58617616,0.6402145474493538,3,10,7.17308657915501e-05,0.00023910288597183367,3.3333333333333335,Predominantly Post-Transcriptional,9,46.5
15185,ENSG00000276045,ORAI1,12,121626550,121642677,1,16127,133275309,0.9126567735063364,5,21,0.00031003906492218017,0.0013021640726731567,4.2,Predominantly Post-Transcriptional,3,181.0
15186,ENSG00000135439,AGAP2,12,57723761,57742157,-1,18396,133275309,0.43318570733908407,5,6,0.00027179821700369644,0.00032615786040443573,1.2,Predominantly Post-Transcriptional,4,275.5
15187,ENSG00000186063,AIDA,1,222668013,222713210,-1,45197,248956422,0.8944963528596985,4,10,8.850144921123083e-05,0.00022125362302807708,2.5,Predominantly Post-Transcriptional,6,1057.5
15188,ENSG00000105323,HNRNPUL1,19,41262496,41307787,1,45291,58617616,0.7043128724307041,6,79,0.00013247665099026297,0.001744275904705129,13.166666666666666,Predominantly Post-Transcriptional,22,4047.0
15189,ENSG00000162819,BROX,1,222712553,222735196,1,22643,248956422,0.8946299625883922,3,23,0.00013249127765755422,0.001015766462041249,7.666666666666667,Predominantly Post-Transcriptional,9,1010.0
15190,ENSG00000135127,BICDL1,12,119989236,120094494,1,105258,133275309,0.9007059589709899,14,16,0.00013300651731934865,0.0001520074483649699,1.1428571428571428,Predominantly Post-Transcriptional,11,65.0
15191,ENSG00000160145,KALRN,3,124033369,124726325,1,692956,198295559,0.6272447432874682,46,71,6.638228112607438e-05,0.00010245960782502785,1.5434782608695652,Predominantly Post-Transcriptional,22,382.5
15192,ENSG00000111737,RAB35,12,120095099,120117502,-1,22403,133275309,0.9011894356215674,3,4,0.00013391063696826318,0.00017854751595768425,1.3333333333333333,Predominantly Post-Transcriptional,6,1107.0
15193,ENSG00000089154,GCN1,12,120127202,120194715,-1,67513,133275309,0.9015995490957743,11,2,0.00016293158354687245,2.9623924281249536e-05,0.18181818181818182,Predominantly Transcriptional,9,4529.5
15194,ENSG00000187554,TLR5,1,223109404,223143248,-1,33844,248956422,0.8962465165891563,6,2,0.00017728400898238978,5.9094669660796596e-05,0.3333333333333333,Predominantly Transcriptional,5,2.5
15195,ENSG00000164010,ERMAP,1,42817122,42844991,1,27869,248956422,0.17204238459050475,7,9,0.0002511751408374897,0.0003229394667910582,1.2857142857142858,Predominantly Post-Transcriptional,5,60.0
15196,ENSG00000082898,XPO1,2,61476032,61538741,-1,62709,242193529,0.2539596609123277,7,3,0.00011162672024749239,4.784002296321102e-05,0.42857142857142855,Predominantly Transcriptional,24,6357.5
15197,ENSG00000164011,ZNF691,1,42846573,42852477,1,5904,248956422,0.17211656825627097,1,14,0.00016937669376693767,0.0023712737127371273,14.0,Predominantly Post-Transcriptional,7,206.0
15198,ENSG00000167562,ZNF701,19,52555822,52587174,1,31352,58617616,0.8968549318007064,1,12,3.189589180913498e-05,0.0003827507017096198,12.0,Predominantly Post-Transcriptional,6,81.0
15199,ENSG00000241288,LINC02614,3,125827238,125916384,-1,89146,198295559,0.6347686838513615,6,3,6.730531936374038e-05,3.365265968187019e-05,0.5,Predominantly Transcriptional,17,40.5
15200,ENSG00000241278,ENPP7P4,3,125848223,125909372,1,61149,198295559,0.6348039166121718,2,2,3.270699439075046e-05,3.270699439075046e-05,1.0,Neutral,1,8.0
15201,ENSG00000196712,NF1,17,31094927,31382116,1,287189,83257441,0.3752039592473182,17,265,5.91944677546842e-05,0.0009227372914700772,15.588235294117647,Predominantly Post-Transcriptional,23,2146.5
15202,ENSG00000154309,DISP1,1,222815022,223005995,1,190973,248956422,0.8953796279254046,16,45,8.3781476962712e-05,0.0002356354039576275,2.8125,Predominantly Post-Transcriptional,3,93.5
15203,ENSG00000231407,GORAB-AS1,1,170460453,170532647,-1,72194,248956422,0.6848449565201415,9,6,0.00012466409950965453,8.310939967310302e-05,0.6666666666666666,Predominantly Transcriptional,4,5.0
15204,ENSG00000051341,POLQ,3,121431431,121545988,-1,114557,198295559,0.6126648025435607,4,2,3.4917115497088786e-05,1.7458557748544393e-05,0.5,Predominantly Transcriptional,4,700.0
15205,ENSG00000131849,ZNF132,19,58432814,58440153,-1,7339,58617616,0.996909930625633,1,1,0.0001362583458236817,0.0001362583458236817,1.0,Neutral,2,27.0
15206,ENSG00000186103,ARGFX,3,121567949,121590622,1,22673,198295559,0.6131215752542396,1,1,4.410532351254797e-05,4.410532351254797e-05,1.0,Neutral,1,0.0
15207,ENSG00000163833,FBXO40,3,121593379,121630295,1,36916,198295559,0.6132857317293727,1,2,2.708852530068263e-05,5.417705060136526e-05,2.0,Predominantly Post-Transcriptional,1,0.0
15208,ENSG00000235013,COX20P2,2,230957593,230957950,1,357,242193529,0.953608349709459,1,1,0.0028011204481792717,0.0028011204481792717,1.0,Neutral,1,25.0
15209,ENSG00000134077,THUMPD3,3,9362971,9386791,1,23820,198295559,0.047277311944237746,5,28,0.00020990764063811922,0.0011754827875734676,5.6,Predominantly Post-Transcriptional,10,814.0
15210,ENSG00000173699,SPATA3,2,230990324,231025055,1,34731,242193529,0.9538144576108802,2,1,5.758544240016124e-05,2.879272120008062e-05,0.5,Predominantly Transcriptional,10,0.0
15211,ENSG00000169393,ELSPBP1,19,47994632,48025154,1,30522,58617616,0.8190352367793327,1,1,3.2763252735731606e-05,3.2763252735731606e-05,1.0,Neutral,6,1.0
15212,ENSG00000115290,GRB14,2,164492417,164621482,-1,129065,242193529,0.6794440387381283,21,3,0.00016270871266416148,2.3244101809165925e-05,0.14285714285714285,Predominantly Transcriptional,6,59.0
15213,ENSG00000126464,PRR12,19,49591182,49626439,1,35257,58617616,0.8463123184675405,6,55,0.00017017897155174858,0.0015599739058910287,9.166666666666666,Predominantly Post-Transcriptional,3,219.0
15214,ENSG00000156959,LHFPL4,3,9498361,9553822,-1,55461,198295559,0.0480398630611793,6,4,0.00010818412938821875,7.212275292547916e-05,0.6666666666666666,Predominantly Transcriptional,3,10.5
15215,ENSG00000092621,PHGDH,1,119648411,119744218,1,95807,248956422,0.4807922347952125,22,63,0.00022962831525880154,0.000657571993695659,2.8636363636363638,Predominantly Post-Transcriptional,7,4054.5
15216,ENSG00000068028,RASSF1,3,50329782,50340980,-1,11198,198295559,0.25384018307742334,2,5,0.0001786033220217896,0.000446508305054474,2.5,Predominantly Post-Transcriptional,10,100.0
15217,ENSG00000115339,GALNT3,2,165747588,165794659,-1,47071,242193529,0.684457277551788,10,1,0.0002124450298485267,2.124450298485267e-05,0.1,Predominantly Transcriptional,9,2.5
15218,ENSG00000197128,ZNF772,19,57466663,57477570,-1,10907,58617616,0.980458101537258,1,1,9.168423947923352e-05,9.168423947923352e-05,1.0,Neutral,9,245.0
15219,ENSG00000089159,PXN,12,120210439,120265771,-1,55332,133275309,0.9021783997514499,14,14,0.0002530181450155425,0.0002530181450155425,1.0,Neutral,19,781.5
15220,ENSG00000123607,TTC21B,2,165857475,165953851,-1,96376,242193529,0.6850127816585884,8,1,8.300821781356355e-05,1.0376027226695443e-05,0.125,Predominantly Transcriptional,8,466.0
15221,ENSG00000104946,TBC1D17,19,49877666,49888750,1,11084,58617616,0.850993462443099,4,20,0.00036088054853843375,0.001804402742692169,5.0,Predominantly Post-Transcriptional,9,291.0
15222,ENSG00000053524,MCF2L2,3,183178041,183428778,-1,250737,198295559,0.9243949305995299,28,15,0.00011167079449782043,5.9823639909546656e-05,0.5357142857142857,Predominantly Transcriptional,13,37.0
15223,ENSG00000076944,STXBP2,19,7636881,7647873,1,10992,58617616,0.13037679662714363,7,19,0.0006368267831149927,0.0017285298398835517,2.7142857142857144,Predominantly Post-Transcriptional,23,161.0
15224,ENSG00000214706,IFRD2,3,50287732,50292918,-1,5186,198295559,0.25361296669281436,2,2,0.0003856536829926726,0.0003856536829926726,1.0,Neutral,15,1403.5
15225,ENSG00000027644,INSRR,1,156840063,156859117,-1,19054,248956422,0.6300282946707838,5,4,0.000262412091949197,0.00020992967355935762,0.8,Predominantly Transcriptional,1,1.5
15226,ENSG00000152601,MBNL1,3,152243828,152465780,1,221952,198295559,0.7683218160221127,49,157,0.00022076845444059977,0.0007073601499423299,3.204081632653061,Predominantly Post-Transcriptional,24,1703.0
15227,ENSG00000130764,LRRC47,1,3778559,3796498,-1,17939,248956422,0.015213620398191616,4,2,0.00022297786944645745,0.00011148893472322872,0.5,Predominantly Transcriptional,3,435.0
15228,ENSG00000249628,LINC00942,12,1500525,1504424,1,3899,133275309,0.011273464764579912,2,1,0.0005129520389843549,0.00025647601949217746,0.5,Predominantly Transcriptional,1,23.0
15229,ENSG00000111186,WNT5B,12,1529891,1647212,1,117321,133275309,0.01191932333092546,24,48,0.00020456695732221853,0.00040913391464443707,2.0,Predominantly Post-Transcriptional,10,235.0
15230,ENSG00000155749,FLACC1,2,201288271,201357398,-1,69127,242193529,0.8312477849067553,5,3,7.233063781156422e-05,4.3398382686938535e-05,0.6,Predominantly Transcriptional,10,8.5
15231,ENSG00000171823,FBXL14,12,1565993,1594581,-1,28588,133275309,0.011857312594938347,9,11,0.00031481740590457536,0.0003847768294389254,1.2222222222222223,Predominantly Post-Transcriptional,2,364.0
15232,ENSG00000082805,ERC1,12,990509,1495933,1,505424,133275309,0.009328216976784499,76,233,0.00015036879926556712,0.00046099908195890973,3.0657894736842106,Predominantly Post-Transcriptional,25,2364.5
15233,ENSG00000115993,TRAK2,2,201377207,201451500,-1,74293,242193529,0.8316256604031729,11,6,0.0001480624015721535,8.076130994844737e-05,0.5454545454545454,Predominantly Transcriptional,6,859.0
15234,ENSG00000171970,ZNF57,19,2900928,2918473,1,17545,58617616,0.04963867005440822,1,9,5.699629524080935e-05,0.0005129666571672841,9.0,Predominantly Post-Transcriptional,5,96.5
15235,ENSG00000082146,STRADB,2,201387858,201480846,1,92988,242193529,0.8317082327992339,13,21,0.0001398029853314406,0.00022583559168925022,1.6153846153846154,Predominantly Post-Transcriptional,10,402.0
15236,ENSG00000256771,ZNF253,19,19865882,19894674,1,28792,58617616,0.3391519368512019,1,1,3.473186996387885e-05,3.473186996387885e-05,1.0,Neutral,4,0.0
15237,ENSG00000177045,SIX5,19,45764785,45769252,-1,4467,58617616,0.7807724302537312,3,3,0.000671591672263264,0.000671591672263264,1.0,Neutral,4,65.5
15238,ENSG00000161298,ZNF382,19,36604817,36634114,1,29297,58617616,0.6247177554952081,1,13,3.4133187698399155e-05,0.000443731440079189,13.0,Predominantly Post-Transcriptional,8,2.5
15239,ENSG00000197020,ZNF100,19,21722771,21767579,-1,44808,58617616,0.3709665538086708,1,1,2.231744331369398e-05,2.231744331369398e-05,1.0,Neutral,6,50.5
15240,ENSG00000202008,Y_RNA,2,201423513,201423604,1,91,242193529,0.8316636671989697,2,1,0.02197802197802198,0.01098901098901099,0.5,Predominantly Transcriptional,1,0.0
15241,ENSG00000155754,C2CD6,2,201487421,201619178,-1,131757,242193529,0.8321993586376951,2,4,1.5179459155870277e-05,3.0358918311740553e-05,2.0,Predominantly Post-Transcriptional,5,38.5
15242,ENSG00000123095,BHLHE41,12,26120030,26125037,-1,5007,133275309,0.19600429889080204,4,1,0.000798881565807869,0.00019972039145196724,0.25,Predominantly Transcriptional,3,403.5
15243,ENSG00000007047,MARK4,19,45079288,45305284,1,225996,58617616,0.7709676558664549,41,150,0.00018141914016177278,0.0006637285615674614,3.658536585365854,Predominantly Post-Transcriptional,11,339.0
15244,ENSG00000123094,RASSF8,12,25958232,26079892,1,121660,133275309,0.195227924776374,31,59,0.00025480848265658395,0.00048495807989478877,1.903225806451613,Predominantly Post-Transcriptional,16,971.5
15245,ENSG00000144671,SLC22A14,3,38282294,38318575,1,36281,198295559,0.19314822123676506,1,2,2.7562636090515697e-05,5.5125272181031394e-05,2.0,Predominantly Post-Transcriptional,4,1.5
15246,ENSG00000126861,OMG,17,31272013,31297539,-1,25526,83257441,0.3757595192002118,3,25,0.00011752722714095432,0.0009793935595079526,8.333333333333334,Predominantly Post-Transcriptional,4,19.5
15247,ENSG00000170044,ZPLD1,3,102099244,102479841,1,380597,198295559,0.5158438394477609,25,5,6.568627708573636e-05,1.3137255417147271e-05,0.2,Predominantly Transcriptional,4,4.0
15248,ENSG00000082126,MPP4,2,201644870,201698694,-1,53824,242193529,0.8326885645239515,3,2,5.5737217598097505e-05,3.715814506539833e-05,0.6666666666666666,Predominantly Transcriptional,12,36.0
15249,ENSG00000205592,MUC19,12,40393395,40570832,1,177437,133275309,0.30374803708014664,21,2,0.00011835186573262623,1.1271606260250116e-05,0.09523809523809523,Predominantly Transcriptional,12,4.0
15250,ENSG00000131242,RAB11FIP4,17,31391675,31538211,1,146536,83257441,0.3779234939493276,25,64,0.00017060654037233172,0.00043675274335316916,2.56,Predominantly Post-Transcriptional,11,1003.5
15251,ENSG00000225526,MKRN2OS,3,12514934,12561059,-1,46125,198295559,0.06322883156450317,8,44,0.00017344173441734417,0.0009539295392953929,5.5,Predominantly Post-Transcriptional,4,2.0
15252,ENSG00000061938,TNK2,3,195863364,195911945,-1,48581,198295559,0.987856992299056,14,2,0.00028817850600028816,4.116835800004117e-05,0.14285714285714285,Predominantly Transcriptional,22,361.5
